username_attempted,password_attempted,ip_address,timestamp,browser,user_agent,session_id,login_status,label
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:35.775715,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user35,dummy_pw,192.168.1.84,2025-01-02 06:52:37.000000,Firefox,Mozilla/5.0 (Safari),7bd7325abe4440b3,success,normal
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:38.431451,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:40.953932,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:42.624213,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:43.872017,Script/Bot,python-requests/2.31,de5f818215ad4ba5,success,brute_force
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:44.637893,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:46.254678,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user66,guessed_pw,10.0.34.79,2025-01-02 06:52:48.988554,Script/Bot,python-requests/2.31,de5f818215ad4ba5,failed,brute_force
user61,dummy_pw,192.168.1.33,2025-01-02 06:55:44.000000,Chrome,Mozilla/5.0 (Firefox),bc1e9d6cb9024e32,success,normal
user86,dummy_pw,192.168.1.246,2025-01-02 07:04:38.000000,Chrome,Mozilla/5.0 (Firefox),9b8540ef0cfb4da9,failed,normal
user1,dummy_pw,192.168.1.75,2025-01-02 07:07:38.000000,Firefox,Mozilla/5.0 (Safari),ee20b425e8c44c75,success,normal
user35,dummy_pw,192.168.1.3,2025-01-02 07:11:04.000000,Safari,Mozilla/5.0 (Edge),ac79dfcd4e7c4724,success,normal
user30,dummy_pw,192.168.1.202,2025-01-02 07:27:12.000000,Safari,Mozilla/5.0 (Safari),1ec8c68a50ff4659,success,normal
user11,dummy_pw,192.168.1.203,2025-01-02 07:29:44.000000,Safari,Mozilla/5.0 (Chrome),3295575db8f7440f,success,normal
user15,dummy_pw,192.168.1.172,2025-01-02 07:31:18.000000,Firefox,Mozilla/5.0 (Chrome),2e34c3689bdc4f24,success,normal
user62,dummy_pw,192.168.1.249,2025-01-02 07:32:05.000000,Safari,Mozilla/5.0 (Firefox),2444dd069dc44072,success,normal
user25,dummy_pw,192.168.1.111,2025-01-02 07:45:32.000000,Edge,Mozilla/5.0 (Edge),2303b88049304a1d,success,normal
user46,dummy_pw,192.168.1.164,2025-01-02 07:49:19.000000,Chrome,Mozilla/5.0 (Chrome),e4faf85c5524480d,success,normal
user102,dummy_pw,192.168.1.168,2025-01-02 07:53:34.000000,Edge,Mozilla/5.0 (Firefox),8dc5932d381a44e1,failed,normal
user11,dummy_pw,192.168.1.240,2025-01-02 07:58:51.000000,Edge,Mozilla/5.0 (Safari),bbd009730cac4408,failed,normal
user126,dummy_pw,192.168.1.124,2025-01-02 08:05:10.000000,Edge,Mozilla/5.0 (Edge),ca8f812614974f19,success,normal
user116,dummy_pw,192.168.1.19,2025-01-02 08:13:20.000000,Edge,Mozilla/5.0 (Chrome),ebec90d0cfdd403e,success,normal
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:20.862856,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,success,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:21.916349,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:23.841768,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:25.279956,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:25.605613,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:26.364732,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:28.686387,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:29.201028,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:32.058063,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:34.690570,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:34.929023,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:35.440601,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:35.704296,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:37.410711,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:39.075855,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:40.628329,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:41.224102,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:41.475590,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:43.533469,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,success,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:44.210364,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:46.620092,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:46.968731,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:47.192067,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:48.151736,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:50.200017,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user94,guessed_pw,10.0.178.49,2025-01-02 08:21:50.453436,Script/Bot,python-requests/2.31,3ab5c5da4f8742a5,failed,brute_force
user129,dummy_pw,192.168.1.101,2025-01-02 08:25:06.000000,Edge,Mozilla/5.0 (Firefox),e8afaee6c83c4a25,success,normal
user69,dummy_pw,192.168.1.220,2025-01-02 08:28:10.000000,Firefox,Mozilla/5.0 (Chrome),3c224609d61f4462,success,normal
user144,dummy_pw,192.168.1.171,2025-01-02 08:40:09.000000,Safari,Mozilla/5.0 (Safari),fb67e5287fee4cae,success,normal
user63,dummy_pw,192.168.1.98,2025-01-02 08:43:49.000000,Edge,Mozilla/5.0 (Safari),3e76b156cd4f4ca8,success,normal
user105,dummy_pw,192.168.1.105,2025-01-02 08:45:06.000000,Edge,Mozilla/5.0 (Firefox),7f096d14e1fe42f8,success,normal
user98,dummy_pw,192.168.1.56,2025-01-02 08:50:13.000000,Safari,Mozilla/5.0 (Edge),90c37b857a0c45f0,success,normal
user21,dummy_pw,192.168.1.171,2025-01-02 08:52:42.000000,Edge,Mozilla/5.0 (Edge),ead3269a730b43f9,success,normal
user116,dummy_pw,192.168.1.159,2025-01-02 08:54:33.000000,Edge,Mozilla/5.0 (Firefox),aef676f73fab4b26,success,normal
user60,dummy_pw,192.168.1.200,2025-01-02 08:55:29.000000,Firefox,Mozilla/5.0 (Chrome),1bc484595af44c7c,success,normal
user44,dummy_pw,192.168.1.93,2025-01-02 08:55:56.000000,Safari,Mozilla/5.0 (Edge),d64e27c2e7644ecc,success,normal
user106,dummy_pw,192.168.1.185,2025-01-02 09:03:04.000000,Safari,Mozilla/5.0 (Chrome),9e702ebc794746ff,success,normal
user29,dummy_pw,192.168.1.43,2025-01-02 09:04:46.000000,Safari,Mozilla/5.0 (Edge),bf144b0270bd476e,success,normal
user141,dummy_pw,192.168.1.92,2025-01-02 09:05:14.000000,Safari,Mozilla/5.0 (Edge),b7fa5db3648644f2,success,normal
user37,dummy_pw,192.168.1.192,2025-01-02 09:06:53.000000,Chrome,Mozilla/5.0 (Firefox),93cb5602c2ea4c62,success,normal
user1,dummy_pw,192.168.1.236,2025-01-02 09:09:22.000000,Firefox,Mozilla/5.0 (Firefox),954de39e7ee84912,success,normal
user117,dummy_pw,192.168.1.145,2025-01-02 09:10:24.000000,Safari,Mozilla/5.0 (Edge),5bea16408bb24e5f,success,normal
user105,dummy_pw,192.168.1.84,2025-01-02 09:16:14.000000,Chrome,Mozilla/5.0 (Firefox),c23387ae813d45dc,success,normal
user39,dummy_pw,192.168.1.22,2025-01-02 09:16:28.000000,Firefox,Mozilla/5.0 (Edge),6d115ce0b8f548d8,success,normal
user135,dummy_pw,192.168.1.113,2025-01-02 09:36:01.000000,Firefox,Mozilla/5.0 (Edge),4dbdd583ea6148cc,failed,normal
user140,dummy_pw,192.168.1.210,2025-01-02 09:39:08.000000,Firefox,Mozilla/5.0 (Safari),f2ed9963c65646e6,failed,normal
user99,dummy_pw,192.168.1.251,2025-01-02 09:41:16.000000,Firefox,Mozilla/5.0 (Safari),487bf12e37f846cf,success,normal
user107,dummy_pw,192.168.1.241,2025-01-02 09:44:56.000000,Edge,Mozilla/5.0 (Chrome),eaeb3db3cde148f3,success,normal
user67,dummy_pw,192.168.1.73,2025-01-02 09:46:57.000000,Edge,Mozilla/5.0 (Chrome),296680996ec14678,success,normal
user19,dummy_pw,192.168.1.45,2025-01-02 09:53:22.000000,Safari,Mozilla/5.0 (Firefox),86bc5d08052d4a6b,success,normal
user90,dummy_pw,192.168.1.43,2025-01-02 10:04:02.000000,Edge,Mozilla/5.0 (Chrome),c0406994af274896,success,normal
user124,dummy_pw,192.168.1.87,2025-01-02 10:07:52.000000,Safari,Mozilla/5.0 (Safari),ee00061baec14a27,failed,normal
user37,dummy_pw,192.168.1.81,2025-01-02 10:21:52.000000,Edge,Mozilla/5.0 (Safari),66ec5522e25d41b3,success,normal
user118,dummy_pw,192.168.1.80,2025-01-02 10:27:40.000000,Firefox,Mozilla/5.0 (Firefox),ea25b927804e4da2,success,normal
user90,dummy_pw,192.168.1.188,2025-01-02 10:33:58.000000,Firefox,Mozilla/5.0 (Firefox),5386ae1640b843e4,success,normal
user72,dummy_pw,192.168.1.166,2025-01-02 10:34:10.000000,Safari,Mozilla/5.0 (Edge),a706efbefb3b472c,failed,normal
user100,dummy_pw,192.168.1.241,2025-01-02 10:50:09.000000,Firefox,Mozilla/5.0 (Firefox),c28a4b66191948cd,success,normal
user57,dummy_pw,192.168.1.59,2025-01-02 10:52:15.000000,Edge,Mozilla/5.0 (Safari),698e9607969b4053,success,normal
user19,dummy_pw,192.168.1.239,2025-01-02 11:02:48.000000,Chrome,Mozilla/5.0 (Edge),67b55c4f9f124d10,success,normal
user52,dummy_pw,192.168.1.182,2025-01-02 11:03:47.000000,Safari,Mozilla/5.0 (Edge),dd7c1087c57544b6,success,normal
user9,dummy_pw,192.168.1.210,2025-01-02 11:07:06.000000,Safari,Mozilla/5.0 (Chrome),2fef8abd49b24ddc,success,normal
user25,dummy_pw,192.168.1.218,2025-01-02 11:08:24.000000,Edge,Mozilla/5.0 (Edge),307f24c8c0af444e,success,normal
user126,dummy_pw,192.168.1.194,2025-01-02 11:09:35.000000,Firefox,Mozilla/5.0 (Firefox),15d72c87700f403f,failed,normal
user7,dummy_pw,192.168.1.143,2025-01-02 11:16:46.000000,Edge,Mozilla/5.0 (Safari),9fffb6ac66ae4d29,success,normal
user133,dummy_pw,192.168.1.161,2025-01-02 11:20:38.000000,Safari,Mozilla/5.0 (Safari),107b8ae1baa64b53,success,normal
user103,dummy_pw,192.168.1.58,2025-01-02 11:21:35.000000,Firefox,Mozilla/5.0 (Safari),4cda8b67d715442a,success,normal
user94,dummy_pw,192.168.1.100,2025-01-02 11:22:15.000000,Chrome,Mozilla/5.0 (Firefox),6d0ff670aebf4ba7,success,normal
user5,dummy_pw,192.168.1.81,2025-01-02 11:24:12.000000,Firefox,Mozilla/5.0 (Firefox),5fc3f81589a54603,success,normal
user104,dummy_pw,192.168.1.133,2025-01-02 11:27:19.000000,Firefox,Mozilla/5.0 (Chrome),c43aa682f7df4462,success,normal
user41,dummy_pw,192.168.1.97,2025-01-02 11:29:53.000000,Edge,Mozilla/5.0 (Safari),a833fd52a3f34e29,success,normal
user76,dummy_pw,192.168.1.159,2025-01-02 11:45:49.000000,Firefox,Mozilla/5.0 (Firefox),da747ed4eed9485e,failed,normal
user5,dummy_pw,192.168.1.86,2025-01-02 11:49:22.000000,Chrome,Mozilla/5.0 (Safari),425c3fe47c2a44e2,success,normal
user149,dummy_pw,192.168.1.123,2025-01-02 11:52:16.000000,Edge,Mozilla/5.0 (Safari),f823aae0e3bd4673,failed,normal
user98,dummy_pw,192.168.1.49,2025-01-02 11:53:56.000000,Safari,Mozilla/5.0 (Chrome),219bc139ae5d45ca,success,normal
user85,dummy_pw,192.168.1.68,2025-01-02 12:03:54.000000,Edge,Mozilla/5.0 (Safari),abeb9f4a98f240e4,success,normal
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:06.339716,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:08.572146,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:10.348951,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:12.692934,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:13.604384,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:15.057383,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:17.291060,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:19.159196,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:22.140750,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:23.181685,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:25.777702,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,success,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:28.279134,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:29.251814,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:31.009519,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:31.642720,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,success,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:32.838556,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:34.066388,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:34.918772,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:35.376106,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:38.146175,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:40.372200,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:41.056327,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:43.187193,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:45.928629,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:46.969730,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:48.783324,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:49.139908,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user141,guessed_pw,10.0.166.217,2025-01-02 12:04:50.314113,Script/Bot,python-requests/2.31,0eca6e0cdb7148d8,failed,brute_force
user95,dummy_pw,192.168.1.115,2025-01-02 12:05:21.000000,Chrome,Mozilla/5.0 (Firefox),b6f0e562a96b44c0,success,normal
user103,dummy_pw,192.168.1.177,2025-01-02 12:06:20.000000,Chrome,Mozilla/5.0 (Edge),450ff42247dd43bc,failed,normal
user24,dummy_pw,192.168.1.210,2025-01-02 12:08:00.000000,Edge,Mozilla/5.0 (Firefox),8be397dc9b224e01,success,normal
user147,dummy_pw,192.168.1.32,2025-01-02 12:08:49.000000,Chrome,Mozilla/5.0 (Firefox),55a8f625f0324a01,success,normal
user117,dummy_pw,192.168.1.17,2025-01-02 12:10:32.000000,Safari,Mozilla/5.0 (Safari),ccdf77345cc54b97,success,normal
user10,dummy_pw,192.168.1.226,2025-01-02 12:19:14.000000,Edge,Mozilla/5.0 (Chrome),019fa8ebacd541ff,success,normal
user45,dummy_pw,192.168.1.80,2025-01-02 12:33:11.000000,Edge,Mozilla/5.0 (Firefox),cef81f18d0f748de,success,normal
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:20.934513,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:22.017790,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:23.706160,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:25.307982,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:28.101762,Script/Bot,python-requests/2.31,95ffe0566fe740b4,success,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:28.994460,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:30.128455,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:30.768070,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:31.953427,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:32.814800,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:34.418304,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:36.370523,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:39.063649,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:39.346154,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:40.330697,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:43.042788,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:43.488614,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:46.378310,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:48.329779,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:49.202789,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:52.120293,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:53.242290,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:54.021210,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:55.737001,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:43:58.352246,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:44:00.526628,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:44:01.105335,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:44:04.037510,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:44:06.849994,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:44:07.938983,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user99,guessed_pw,10.0.118.251,2025-01-02 12:44:10.795067,Script/Bot,python-requests/2.31,95ffe0566fe740b4,failed,brute_force
user83,dummy_pw,192.168.1.236,2025-01-02 12:46:14.000000,Chrome,Mozilla/5.0 (Safari),351a50b8cd1f46d7,success,normal
user28,dummy_pw,192.168.1.225,2025-01-02 12:51:21.000000,Chrome,Mozilla/5.0 (Safari),92a8e9c80b6949e7,success,normal
user94,dummy_pw,192.168.1.237,2025-01-02 12:53:15.000000,Firefox,Mozilla/5.0 (Firefox),4d66b08037df4558,failed,normal
user59,dummy_pw,192.168.1.24,2025-01-02 12:53:39.000000,Chrome,Mozilla/5.0 (Chrome),6dfbedb9357f4bf1,success,normal
user123,dummy_pw,192.168.1.3,2025-01-02 12:54:44.000000,Chrome,Mozilla/5.0 (Firefox),b900ba968a3c4a0a,success,normal
user19,dummy_pw,192.168.1.131,2025-01-02 13:07:59.000000,Safari,Mozilla/5.0 (Edge),0c2722f7878b4ef2,success,normal
user106,dummy_pw,192.168.1.201,2025-01-02 13:14:19.000000,Chrome,Mozilla/5.0 (Firefox),b22e1f0fa24e4853,success,normal
user104,dummy_pw,192.168.1.190,2025-01-02 13:16:23.000000,Chrome,Mozilla/5.0 (Firefox),a3da15e5cf504131,success,normal
user138,dummy_pw,192.168.1.137,2025-01-02 13:37:17.000000,Firefox,Mozilla/5.0 (Firefox),88ac2e3ad4fa467b,success,normal
user53,dummy_pw,192.168.1.236,2025-01-02 13:52:54.000000,Firefox,Mozilla/5.0 (Edge),52c566daf49541f9,success,normal
user130,dummy_pw,192.168.1.164,2025-01-02 13:54:16.000000,Chrome,Mozilla/5.0 (Chrome),8d15c9c5d22846b1,success,normal
user50,dummy_pw,192.168.1.86,2025-01-02 14:00:55.000000,Edge,Mozilla/5.0 (Chrome),02166966c5c24997,failed,normal
user131,dummy_pw,192.168.1.130,2025-01-02 14:13:41.000000,Chrome,Mozilla/5.0 (Chrome),1c58606b99aa4144,success,normal
user130,dummy_pw,192.168.1.36,2025-01-02 14:22:24.000000,Chrome,Mozilla/5.0 (Firefox),1204cc7417dd4391,success,normal
user61,dummy_pw,192.168.1.32,2025-01-02 14:24:07.000000,Firefox,Mozilla/5.0 (Chrome),0054f3ddeaaf4886,success,normal
user149,dummy_pw,192.168.1.198,2025-01-02 14:30:03.000000,Firefox,Mozilla/5.0 (Chrome),455fefdbcf7f4b9c,success,normal
user41,dummy_pw,192.168.1.177,2025-01-02 14:31:17.000000,Edge,Mozilla/5.0 (Chrome),48070e7e96e84f18,success,normal
user81,dummy_pw,192.168.1.32,2025-01-02 14:36:04.000000,Edge,Mozilla/5.0 (Firefox),b2889ca8097e4e19,success,normal
user49,dummy_pw,192.168.1.180,2025-01-02 14:48:10.000000,Edge,Mozilla/5.0 (Edge),6071df26b64a4c16,success,normal
user136,dummy_pw,192.168.1.146,2025-01-02 15:00:16.000000,Firefox,Mozilla/5.0 (Firefox),4da89e8463c6458e,success,normal
user134,dummy_pw,192.168.1.181,2025-01-02 15:04:40.000000,Edge,Mozilla/5.0 (Safari),fc8cce2f99fb4671,failed,normal
user59,dummy_pw,192.168.1.88,2025-01-02 15:07:58.000000,Safari,Mozilla/5.0 (Safari),67cd1012384e4697,success,normal
user41,dummy_pw,192.168.1.141,2025-01-02 15:17:13.000000,Safari,Mozilla/5.0 (Chrome),8140645d3f99470a,success,normal
user81,dummy_pw,192.168.1.40,2025-01-02 15:29:40.000000,Safari,Mozilla/5.0 (Firefox),b4e510019a9a4ae7,success,normal
user139,dummy_pw,192.168.1.152,2025-01-02 15:31:11.000000,Firefox,Mozilla/5.0 (Safari),09242b4d38744c70,success,normal
user140,dummy_pw,192.168.1.58,2025-01-02 15:32:54.000000,Safari,Mozilla/5.0 (Edge),4f02abadd2e2495b,success,normal
user51,dummy_pw,192.168.1.31,2025-01-02 15:57:27.000000,Firefox,Mozilla/5.0 (Firefox),976817ec6d184c31,failed,normal
user86,guessed_pw,10.0.16.76,2025-01-02 16:00:47.955410,Script/Bot,python-requests/2.31,aea3e7104c6c42cb,failed,brute_force
user86,guessed_pw,10.0.16.76,2025-01-02 16:00:49.674228,Script/Bot,python-requests/2.31,aea3e7104c6c42cb,failed,brute_force
user86,guessed_pw,10.0.16.76,2025-01-02 16:00:52.079765,Script/Bot,python-requests/2.31,aea3e7104c6c42cb,failed,brute_force
user86,guessed_pw,10.0.16.76,2025-01-02 16:00:54.746137,Script/Bot,python-requests/2.31,aea3e7104c6c42cb,failed,brute_force
user86,guessed_pw,10.0.16.76,2025-01-02 16:00:55.099610,Script/Bot,python-requests/2.31,aea3e7104c6c42cb,failed,brute_force
